,name,gmap_id,category,avg_rating,num_of_reviews
10740,Yaffee Restaurant & Hotel Supply,0x809ad125004cfcc3:0x735726fba6f681af,restaurant,4.9,7
10743,El Potro Taqueria,0x809ac6fe41ef0cef:0x8b6b0c7a7bf7de15,restaurant,4.2,38
10753,Delilah's Market Café,0x809ad1b254d22255:0xfc2ae52fe1b38222,restaurant,4.4,37
10761,Subway,0x809ad758cf4bd123:0x5eda068b6724dd9a,restaurant,3.7,38
10767,Taqueria El Balcon,0x809adf20e83c1025:0xa507a7756324374c,restaurant,4.5,253
10778,Cape Cod Fish & Chips,0x809ada805b79b721:0xf199a1ee82f1b615,restaurant,4.5,233
10783,Nation's Giant Hamburgers,0x809ad755e5dcab91:0xe8514b3fc9c0002c,restaurant,3.2,28
10784,Blue Lamp,0x809ac6087e6ba733:0x5899f462b801d360,restaurant,4.3,67
10790,El Cora Birria,0x809ac5b71d5829e3:0x47e7cf5db950f9fc,restaurant,4.3,68
10801,Blue Moon Cafe and Karaoke,0x809ad1b5e7f29b97:0x1e85adc7836f02f,restaurant,3.8,168
10802,Green Papaya Sacramento,0x809ac7c2c0932e3d:0x51b609477f68f120,restaurant,3.9,33
10803,Tomat's Restaurant,0x8084dffb06def6d1:0x1314ac74b864505e,restaurant,4.6,107
10804,Carboni's Ristorante,0x8084dfed7d3bc7af:0xea29ddaa364305d8,restaurant,3.8,25
10806,Ocean Restaurant,0x8084dff4afc5afbf:0x165c6f0ec46031be,restaurant,4.5,128
10813,Segundo Dining Commons,0x808529a9e7125a97:0xa71bd8f799a03ffc,restaurant,4.3,258
10814,Subway,0x808529abddcd7af9:0xea1eec1a0d8bca18,restaurant,3.7,46
10818,Joe Marty's,0x809ad11e798a5397:0xd40e30dff3a59dbf,restaurant,4.4,188
10821,Lunch Box Express,0x809ad6ddb934a187:0x5d5568175b4ff7e2,restaurant,4.7,18
10822,Plan B | Midtown,0x809ad0dca2aa5ecb:0x72ace18b1d47c012,restaurant,4.1,118
10828,A&W Restaurant,0x809add1ea4213683:0x73e6f2e97b1ed1bb,restaurant,3.6,18
10851,El Gallo Giro Tacos Y Mariscos,0x809ad03ed13aaaab:0xa45c58c0432402f2,restaurant,4.3,88
10853,El Primo | Hot Dogs Y Elotes,0x8084d0e288087121:0x787ba043de7ed10f,restaurant,4.5,128
10855,Culichitown Elk Grove,0x809ac7a7abe76273:0xef34269dd24352b9,restaurant,3.9,53
10858,Wild Bill's Cheesesteaks,0x809ae50107c446bd:0x1a3ce17e4965cec1,restaurant,3.8,165
10859,Hermanos Jalisco Grill,0x809ae5bfca0711dd:0x646ddf5af997a15,restaurant,4.6,28
10860,Berryessa Gap Tasting Room,0x8084df8b507df28b:0x29d370c52c11abc2,restaurant,4.9,24
10861,Sue's Café Deli,0x809ae686cb1c717b:0x75010abc9324829e,restaurant,3.6,8
10871,Subway,0x809adb2f13c65555:0x26ebc10cb33160e8,restaurant,4.3,125
10874,The Davis Graduate,0x808529a964511f29:0xe77e01661ca1d4a5,restaurant,4.2,178
10875,Pearl On the River,0x809ad69300ebcb1d:0x99d5345f06153f1,restaurant,4.0,174
10882,YAKITORI YUCHAN,0x808529733dbf7f5b:0x9e235fc2a7dfe725,restaurant,4.6,333
10885,Cheaters Sports Bar,0x809ad093b022adc9:0x58b570c05c89ba7,restaurant,4.4,148
10886,Honey and The Trapcat,0x809ad709f6268627:0xe1c7d3f2d542a251,restaurant,4.5,68
10888,Saigon Alley Kitchen + Bar,0x809ad158e7b6da2d:0x15566a126fda8839,restaurant,4.6,95
10889,Koja Kitchen,0x809ad1b619b2d333:0xe0bddb6b0d4b578a,restaurant,4.4,88
10890,Well Season Davis,0x80852936d4ea5a5f:0xbc7573f5bf3e30e5,restaurant,4.1,78
10891,Darling Aviary,0x809ad16d5e982609:0x3f5240be4dccc2cb,restaurant,3.9,38
10893,The Grand,0x809ad0d985061e75:0x7f6371b7b953917b,restaurant,4.7,68
10894,Preservation & Co.,0x809ad0ddf5f7442d:0xfc59d3147817af1b,restaurant,4.8,18
10896,Trophy Club,0x809ad181218148ed:0x231cb17dc1d4a133,restaurant,4.6,7
10899,Mother Lode Bar & Deli,0x809ad9f0a68c9be7:0xcf60f5bfbb13c504,restaurant,4.4,155
10913,Beto's Tacos,0x809adf8df6aa8c55:0x354d7b99b7f07681,restaurant,4.0,354
10916,M's Garden,0x809ac6a16bfb4851:0x4125b49d99fed42b,restaurant,4.6,133
10920,Louisiana Famous Fried Chicken,0x809add54d786995d:0x3dc58b4fa9165f93,restaurant,4.3,28
10921,916 Mexican Restaurant & Sports Bar,0x809adb6280ec5f0f:0xd6051774b321507,restaurant,3.9,37
10922,Mariscos Los Primoz Pizza,0x809ad7b1759db07f:0x82dc2efc665b7230,restaurant,4.1,88
10924,La Bou,0x809adb4627a00b5b:0x2665cc21f03f3fc5,restaurant,4.1,116
10925,Happy Inn Chinese Cuisine,0x809ac4ab79b4d059:0xa4dbd3b2e7b6895,restaurant,4.4,253
10926,The Snow Cone Stop,0x809adb91ec9a1a37:0x5298fcc03a27a344,restaurant,4.4,37
10927,Kusina @ Lumpia,0x809ad623c80bc569:0x24ef88d6d1ef308d,restaurant,4.4,137
10933,MAMA MIA PIZZA,0x809adb08519e0aa7:0xae9204d4834aa6b6,restaurant,4.5,58
10935,Mushroom,0x809ac4ac5176ac3d:0xc298c998940908ce,restaurant,4.1,198
10940,Domino's Pizza,0x809adcbcdf349ff9:0x468831defb2a10a,restaurant,3.7,214
10946,Sean Finnegan's Pub,0x809ad7eca4a0bcd9:0xd7daf79d8e3157fc,restaurant,4.3,38
10953,Delish Pizza,0x809adb2f5c900893:0xca051f11231b180a,restaurant,4.4,404
10954,Starbucks,0x808529737179e2a1:0xf8997ce762887c20,restaurant,4.2,285
10963,chicken & waffles house,0x809adb9b8215c219:0xf49508b3b3ec5c75,restaurant,4.2,118
10969,Donut Madness,0x809adbdea85b529b:0x68e2eabf9a910a9b,restaurant,3.6,67
10972,Teriyaki Grill,0x809ada188ff4fc01:0x378b2f093ac3de92,restaurant,4.3,176
10973,Sae Jong Teriyaki,0x809adb27df64ca7b:0xcb6c09d3bd53b2e,restaurant,4.6,158
10979,Agave Restaurant,0x809adada7c202a6f:0x1180bfa0ce9c0d1d,restaurant,4.4,118
10982,Lamppost Pizza,0x809ad70985b0f16f:0xd1098dff4b40e567,restaurant,4.3,146
10995,Thai Terrace,0x809adb15e1cbc7c7:0xe91d6e4b3e035f12,restaurant,4.5,253
11001,Luna's Cafe & Juice Bar,0x809ad0d939e15237:0x3e18651056d9fb79,restaurant,4.6,98
11002,"Boolu Eatery ""Experience Global Cuisine Locally """,0x809ad99d6d9927ef:0xb11d3239bebf7fb5,restaurant,4.5,68
11004,Willie J’s Burgers & More,0x809b29c4348ad675:0xf9f23c48c4aff784,restaurant,4.3,228
11005,Starlite Lounge,0x809ad0dd5952e459:0x1fbd548c72d51fca,restaurant,4.6,54
11013,Del Taco,0x8085296f92696233:0xf6df0c5e6d591cb8,restaurant,3.7,108
11020,Starbucks,0x809ad0e0adb92959:0xe3a1ad9f129d6bc2,restaurant,3.9,48
11021,Mango's Sacramento,0x809ad0db45f1a8c1:0xa500014b6a599c76,restaurant,3.9,278
11024,Carlitos' Way Mexican Fresh Food,0x809ac55aae1ea593:0xda2e19ec772d7ae8,restaurant,4.4,77
11028,Tandoori Flame,0x809ac87e23eb1ecb:0x97893905475bf95f,restaurant,3.7,35
11034,Taqueria El Festival,0x809adb27d306b64b:0x35c5d9202760f02e,restaurant,4.3,58
11043,The Blue Corner Cafe,0x809add6ceed2c42d:0x34aa47c8b20f967d,restaurant,3.9,16
11045,Paradise Patio,0x809add6d1f67ae0b:0x9cc9942698b478d2,restaurant,4.4,8
11047,Starbucks,0x809adfb5618d5a87:0x32b1b6e2249a524d,restaurant,3.7,35
11050,Starbucks,0x809ad6fcaa1e75c5:0xdcb7b2181bf32063,restaurant,4.1,258
11069,Ab Indian Sweets & Catering,0x809ac5c0c23be257:0xd534cfa3d22ea42f,restaurant,3.8,184
11071,Mountain Mike's Pizza,0x809ac64c03705003:0xa0e91a187a5a6fc1,restaurant,3.8,98
11076,Little Caesars Pizza,0x809ad785456fd03b:0xb0892087af04c838,restaurant,3.6,215
11085,Teaspoon Cafe,0x8085297307e99a07:0xf27fc612b0a0d950,restaurant,4.9,155
11087,Nathan's Chinese Cuisine,0x809ac648b31f78c3:0x5c38943e928bcf5c,restaurant,4.1,213
11099,Subway,0x809add4762519b7f:0x724037db14c11014,restaurant,4.2,118
11105,Edokko,0x809ad21bf90673dd:0xf65cc63023e83b20,restaurant,4.6,78
11115,Spud Shack,0x809ad6cd745e5bb5:0xe6d52c4e27ce7735,restaurant,4.3,48
11116,IKEA Restaurant,0x809ad43dfac3fff7:0xc7434cbef031c40e,restaurant,4.3,38
11130,Taqueria My Jalisco,0x809ad95a443da371:0xe114fdcefdf9fe85,restaurant,4.2,18
11136,Vuvuzela Seafood And Hot Pot,0x809ac56f03ce634f:0xf15c28cab5a28b7e,restaurant,4.3,38
11141,Magnolia House Casino at Sheepherders Inn,0x809add00a71f515d:0xa1ac359d9c874cb9,restaurant,4.3,274
11144,El Amigo | Méxican Restaurant,0x809ada85b5004ef7:0xc878b17311df5cb2,restaurant,4.4,192
11148,Wingstop,0x809ac6b8acdd9cb7:0xc55b88220ecfce4b,restaurant,4.2,238
11149,Captain Fish & Chips,0x809ac594c3a95f61:0x912c30e7e8edd507,restaurant,4.3,313
11154,Jang Goon Sushi & Korean BBQ,0x809ac78676add357:0x437b0c9bf5918d26,restaurant,4.5,188
11157,Mountain Mike's Pizza,0x809ac0ad627c5753:0x3818ff64a520dd12,restaurant,4.3,85
11162,Happy Garden Grant Line,0x809ac066de7dbe3f:0x92e9e8634adb706,restaurant,4.3,58
11168,Mi Lindo Jalisco,0x809adf8ea0803b2b:0x8ba4e102f3364c27,restaurant,4.5,218
11169,Panaderia La Jerezana,0x809ad7596d300fa9:0xca57045a298b143b,restaurant,4.3,148
11171,Noah's NY Bagels,0x809ae5340903f83f:0xd722b9846c29ccf4,restaurant,3.4,78
11177,Costa Vida,0x809ae500c1e6efe3:0x53c9529f678c9a48,restaurant,4.1,157
11180,Phở City | Vietnamese Cuisine,0x809ac55b6899f28b:0xf7b73d3234dc3a4,restaurant,4.3,493
11186,Manderes,0x809ae4031519dbbf:0x39a9d428a614aa7e,restaurant,4.7,468
11187,Tallac Lounge,0x809adaa4d434b313:0xbeeddc37eea0f775,restaurant,4.3,68
11190,Dos Coyotes Border Cafe,0x809b2982b364d3e1:0x527b36e0ea6131b,restaurant,4.5,198
11194,New Blue Sky Chinese Restaurant,0x809ad6e3234642c5:0xc552903106cb9aeb,restaurant,4.1,228
11208,Sac Brew Bike,0x809ad0ddb09c5cbb:0xe2016818f043d143,restaurant,4.6,104
11213,Frank,0x809ad14983775891:0xe329dbfce60252a2,restaurant,4.9,38
11216,Kin Thai Street Eatery,0x809ad1afcc0eb341:0x22fa22acd60fa947,restaurant,4.9,28
11219,Costanza's,0x809ad0c345e40001:0x5a442d56c6c3f126,restaurant,4.0,138
11220,Peet's Coffee & Tea,0x809b2b704ff18d99:0xf12c7f8251b1c03c,restaurant,3.1,78
11222,Carl's Jr.,0x809adcb0bef25e89:0xa1a47a0f59d22406,restaurant,3.8,384
11235,Snobites TEA HOUSE,0x809ac723a2318bfb:0xc89c28adb9162299,restaurant,4.5,228
11237,Wasabi Japanese Sushi Seafood,0x809ac8effd3bdffb:0xd6e4b39b8e93ed8f,restaurant,4.5,208
11239,Hunan Garden Restaurant,0x809ac7129a84c405:0xc5290680661e1ddf,restaurant,5.0,4
11241,Mountain Mike's Pizza,0x809ac76b5bd4e9f1:0xa1d4aa72a873cc01,restaurant,4.2,157
11243,Boba Cafe,0x809ad1b5f1ae5563:0xf71a74dcf56afd9a,restaurant,4.3,157
11247,Cassidy's Family Restaurant,0x809ac7129ae55215:0x1961dc28669520c2,restaurant,3.7,28
11248,Maggiano's Little Italy,0x809ada1e9408164d:0xefd69d2392612c60,restaurant,4.6,27
11251,Subway,0x809ad7e7a323baad:0x22699295e4334019,restaurant,3.5,36
11253,Sutter Club Sports Bar,0x809ae6ac9a21c03f:0xbd7d71bdf144c25e,restaurant,4.2,178
11255,Round Table Pizza,0x809ad0953affc195:0x1691bb8c3565f390,restaurant,3.8,158
11256,Gai 'N Rice | Thai Chicken Rice,0x809ad1bb735fe4ef:0x58acda32596c9dd0,restaurant,4.5,67
11258,Cheers Bar | West Sacramento,0x809ad404adb71c6f:0x208cc2e3ca574480,restaurant,4.1,178
11262,Starbucks,0x809ad09445701b29:0xdea6c5e87732ed30,restaurant,3.9,58
11277,The Mimosa House,0x809ae486e9c20f81:0xa8f5e4ee58137a29,restaurant,4.4,308
11296,Cocina Dona Chuyita,0x809ad14db6247ecb:0x99ee5054924ea8ff,restaurant,4.5,365
11303,Sinbad Market & Bakery,0x809adbb10adc8411:0x17b35c8bcdd59694,restaurant,4.5,268
11312,Asia Market and Restaurant (Grocery and Afghani - Halal food),0x809ad981b265f499:0x8fcb103c724d5488,restaurant,4.3,238
11321,Sacramento Pizzas & Subs,0x809adaaa98487629:0x9d3f16c75f0034a0,restaurant,3.8,238
11322,Hokee Poke,0x809acefdb416f9a3:0xb47633a4e4c42503,restaurant,4.1,148
11323,Little Caesars Pizza,0x809ac76b165a61ab:0xc0204308cf24d913,restaurant,3.9,58
11324,Cold Stone Creamery West Sacramento CA,0x809ad3df6746f61b:0x8763ad0d1c7c7610,restaurant,4.6,128
11326,Food Junction,0x809adad18ecb1ca3:0x12c0e23c479e5276,restaurant,4.5,285
11330,Polanco Cantina,0x809ad115b7f1109f:0x8069ecbfd003821d,restaurant,3.9,88
11334,Starbucks,0x809ae1343c5345d5:0x8ff596300458e911,restaurant,4.3,338
11336,Lolita's Authentic Cuisine,0x809ae16c809aeed7:0xda17e26398b20b6a,restaurant,4.6,138
11342,La Barca Birria & Mariscos,0x809acfc851e697e7:0x4d8f025c787eb786,restaurant,4.2,251
11344,Green Market & cafe,0x809ada33429ca5d1:0xb424f68df3c69a55,restaurant,4.6,128
11346,Vientos Mexican Cocina,0x809ace6b020ee7a7:0xbe03c5acbec40c30,restaurant,4.3,328
11352,Oriental Restaurant,0x809ad1cbd1e9a4c3:0xef0878f0fe398e8e,restaurant,4.4,28
11358,Village Pizza & Grill,0x80852974fc7f404f:0x531a7c8703bc124d,restaurant,4.1,258
11359,Ali Baba,0x8085290bbda4fc0b:0xed7bd24a67117a87,restaurant,4.4,288
11361,TOGO'S Sandwiches,0x808528354dbccedd:0xc0ddc5807753ac39,restaurant,4.5,58
11362,Village Bakery,0x808529739762967b:0x4d05fad7add8d240,restaurant,4.6,128
11365,Swish 54,0x809ac6dc8fa5018b:0x2acac5dda15d6f5c,restaurant,4.5,97
11369,Formosa Cafe,0x809ad758ea12b6f1:0x1c82a827e5e0fcde,restaurant,4.4,64
11376,Prohibition Wine Lounge,0x809ae5010ee56f21:0x6e1531fc11801265,restaurant,4.1,98
11386,Cilantro's Mexican Grill,0x809ac0b2997cf719:0xdb5e812223f1debb,restaurant,4.2,138
11387,The Stag,0x8084d0e5b9e61b05:0x40456b557da13ed9,restaurant,4.1,127
11388,O Ponto Brazillian Steakhouse,0x809ad18304713435:0xfb2af0bf4ed36bf7,restaurant,4.2,38
11389,Papa Murphy's | Take 'N' Bake Pizza,0x809ad97f2d28ce8d:0xc0bce6b3945e1976,restaurant,4.3,148
11397,G St Wunderbar,0x80852973878509b9:0xd91c7c09b5dafc39,restaurant,4.1,428
11400,Froggy's,0x808529739eb69bdd:0x174d073b048699d0,restaurant,4.5,248
11404,Sawasdee Thai Cuisine,0x809ad0dae1b2528f:0x7fbbed2dfddd942,restaurant,4.4,398
11408,Subway,0x809ad0ffb16b6b17:0xb667e4aea0b412e,restaurant,3.3,53
11411,Starbucks,0x809ad161b487020f:0xf908c60fa2b64979,restaurant,4.3,58
11412,Sourdough & Co.,0x809ada473f877ab3:0xe98e590db944de82,restaurant,4.3,94
11417,Berkley Bar,0x809ada59df7aba7d:0xd897648097d9374f,restaurant,4.4,18
11424,Burger Patch Davis,0x808529e2561f5d83:0x1fb94f300aea722a,restaurant,4.7,37
11427,Restaurant Depot,0x809ad72f93338861:0x123173c59b016ef2,restaurant,3.9,288
11428,Louisiana Famous Fried Chicken,0x809ac58e70ac3c23:0x103d33076ce48a07,restaurant,4.2,318
11432,Idle Hour Sports Bar,0x809ac549f73bcf57:0x4935bd1d1402139d,restaurant,4.3,248
11437,Caribbean Breeze,0x809adaa9ecc3cce1:0xafaa1febc4436698,restaurant,4.1,77
11444,Subway,0x809ad071079c840b:0x623575fb17bb6921,restaurant,3.8,128
11456,Mezcal Grill,0x809ad6fb3b363d77:0x2dce3e55a9fb3f62,restaurant,4.5,798
11462,Pressed Juicery,0x809ad12d147cf1c1:0xbe466d37a3c0034,restaurant,4.1,58
11463,Ancho Mexican Grill,0x809ad12bc0ad23c3:0xbab1622c977ac7fb,restaurant,3.7,38
11464,Old Soul Capitol Mall,0x809ad12dd03944cf:0x6879cc7af8ea9c39,restaurant,4.5,146
11465,Subway,0x809ad12d23d274b9:0x4c041b8b42e4436b,restaurant,4.2,68
11466,Chipotle Mexican Grill,0x809ad1ea0b2427eb:0xb441b240d4670f95,restaurant,3.8,45
11472,Beach Hut Deli,0x809ada93987a9647:0xbbb306a13f96136,restaurant,4.5,166
11477,Sushimono,0x809ac7b75952fe6d:0x137cd564f1bc1008,restaurant,4.0,354
11479,Caffè Latte Restaurant,0x809ace6b020ee7a7:0xa478f52648b13adb,restaurant,4.5,205
11481,Pizza Guys,0x809ace6b020ee7a7:0xb7201a84a66446a9,restaurant,4.0,118
11488,Subway,0x809ad9824ba389d1:0xa85a1ea32346c360,restaurant,3.8,118
11496,Chefs' Toys,0x809ad6dbe418348f:0x5cea3cac4f8b1476,restaurant,4.6,58
11499,Maharani India Restaurant,0x809ac76b80e0c48f:0xd7663c8ff4ac5716,restaurant,4.1,218
11502,Carl's Jr,0x809ac7b99731bfbb:0xc5ab5d68a7070740,restaurant,3.6,138
11504,Boulevard Bistro,0x809ac7469461c10b:0x1695516fb939355e,restaurant,4.8,258
11505,Double Nickel,0x809ac8b940a70355:0x31cc1ac44a02365d,restaurant,2.6,8
11506,A Taste Above Cafe,0x809acf0ad8ebc56d:0x99d5dab913cb11a0,restaurant,4.2,53
11507,Starbucks,0x809ac79222755cb5:0x33bba5fd356da8a,restaurant,4.3,244
11508,Side Burn BBQ and Brew- Elk Grove,0x809ac7f572a3501f:0x244e6e32b3fb3134,restaurant,4.1,24
11515,DARNA HOOKAH LOUNGE,0x809ada44f56a2e11:0xd7050277a30b68ea,restaurant,4.2,158
11516,Blow Hookah Lounge & Smoke Shop,0x809adcbc36c12055:0xec13529beb127b3b,restaurant,4.6,418
11517,Biryaniz,0x809add4755b8b98d:0x340d5a84236da04,restaurant,3.7,234
11520,Station 1,0x809ad6c8e9f2d417:0x51590311df6e7566,restaurant,4.1,8
11521,Manaao | Thai Cuisine,0x809ad4395bb1a333:0x689bc40c88383c8,restaurant,4.5,257
11539,Subway,0x809ada7cd23c5c5b:0x632ad3e35036b70f,restaurant,3.6,37
11540,Folsom Grind,0x809ae3d8a8cfc1dd:0xaec5bee6781ef5c4,restaurant,4.8,56
11548,Sutter station sweets and cafe,0x809ae710a6ea3de7:0xf1efb64aaa377882,restaurant,4.8,45
11553,Subway,0x808528344ae4b6df:0xeb62786e0fc77ed2,restaurant,3.8,46
11557,Subway,0x809ae486c42f33c9:0xc79dabd977dbb908,restaurant,4.1,38
11558,River City Saloon,0x809ad6cd0d103017:0x9755e0ac19461905,restaurant,4.5,88
11561,Yummy Kabob,0x809ae804c9645d75:0xc8bde3af26ac923d,restaurant,4.7,165
11562,TANOOR HALAL FOOD,0x809ada3bb4462b31:0xf8f4c52231993d4,restaurant,4.0,437
11563,Make Fish Poke & Sushi Burrito,0x809ad0db9f66fd3d:0xe5143f8b40e02645,restaurant,4.4,408
11564,Posh Bagel | Folsom,0x809ae486d584d9dd:0x31ae156b8c713c67,restaurant,4.4,153
11565,Seafood Islitas De Nayarit,0x809ac5747313cc9d:0xef14b84c1eb90624,restaurant,4.3,251
11567,Phở Vung Tau Bay | Vietnamese Cuisine,0x809adf92e8d83b49:0x550670228df41e52,restaurant,4.7,44
11568,Skool Restaurant,0x809ad0c3c775c7db:0xb7e2d2c33360056c,restaurant,4.4,126
11574,TOGO'S Sandwiches,0x809ada844f5374eb:0x4c51b0e65a17f00c,restaurant,4.3,178
11575,Armenian Grill House,0x809ade235233400f:0xe295ac167b22b31a,restaurant,4.7,378
11576,Mediterranean Bakery & Cuisine,0x809ada35655e66eb:0xdf6b241b1becb2d3,restaurant,4.5,348
11577,Burgerim Gourmet Burgers,0x809ae839c6b9d95f:0xaa755c6633cfe111,restaurant,4.4,325
11578,Beach Hut Deli,0x809ada55091f5ee9:0x47440de08320e739,restaurant,4.3,197
11586,Long John Silver's,0x809ad04d6500c29b:0x9f2d476a833be975,restaurant,2.9,58
11590,Siam Pa House,0x809acfbf68059b4f:0x2e6ba851f7f1f059,restaurant,4.4,148
11599,Babe's Lounge,0x809ac745fd287893:0x5e0240bd812f2492,restaurant,4.5,108
11600,Baja Fresh Mexican Grill,0x809ae3d89f709e03:0x6291f88f3d614178,restaurant,2.9,158
11607,Smashburger,0x809ada193b952d05:0x1801a12298fa86d1,restaurant,4.1,28
11613,Tapioca Express,0x809ac56faadbcb7d:0x1dc925f87ba996fc,restaurant,4.1,18
11616,Subway,0x809ada93c3c44de5:0xba3da3f1d9366e25,restaurant,3.9,98
11646,Taylor's Kitchen,0x809ad0fe5dbab3db:0x5e0544498e127143,restaurant,4.7,117
11651,Subway,0x809add14b6acb327:0x5fc692c058eccb03,restaurant,3.8,138
11652,Burger King,0x809adbb8e2b84079:0x75b0a05ebcadfe13,restaurant,3.4,516
11662,Pizza Hut,0x809adb456d3698ab:0x35a6691a6d006844,restaurant,3.1,168
11665,Lazi Cow,0x80852974fcffc1bf:0xc960156d57e90f77,restaurant,4.4,307
11669,Chickpeas Kitchen,0x809ad72674748f05:0x9bfd90f1ee1b81b3,restaurant,4.0,44
11673,Iron Horse Tavern Folsom,0x809ae5188125b307:0x85b45a94b9205ecd,restaurant,4.4,172
11675,Temple Coffee Roasters,0x809ad1175de0277d:0x1cb021f95accaa03,restaurant,4.5,68
11676,Phở Lotus | Vietnamese Restaurant,0x809ac7b797f9feb3:0x1d9dfddd775e607c,restaurant,4.0,248
11678,Sweetwater Restaurant & Bar,0x809ad0e73673981b:0xfd2362d3c27f57ba,restaurant,4.0,3
11697,La Cabana,0x809adb2f73e227b7:0x2161df0beb7e5ae9,restaurant,4.2,236
11700,Subway,0x809adb45772b1e09:0xca3e242e3488c4da,restaurant,3.8,73
11701,Taqueria La Bamba Bar & Grill,0x809ad7596caa2441:0x6226b77cb9612ce1,restaurant,4.3,245
11710,Pizza Guys,0x809adb2f40c2947b:0x56e5690d3e661cab,restaurant,3.9,98
11715,Jamba,0x809acf196518b1f9:0x94946c311adb04f6,restaurant,4.5,188
11719,Shoki Ramen House,0x809ad126d6879097:0x1e9f6dba6a88b67e,restaurant,4.4,1046
11720,Tacos Romero,0x809aa2d60d735d89:0xab7e893c615a3d6,restaurant,4.8,67
11722,Sammy's Restaurant,0x809ad75bd0e744a3:0xb061d04baca1baaf,restaurant,4.3,570
11725,KFC,0x809acfc7de5aab8b:0xabf490355a39bed7,restaurant,3.2,188
11730,Subway,0x809ae6997e21b8db:0xf2d5127df8231393,restaurant,3.9,58
11734,Subway,0x809adaaa9dfb9d91:0x7121820c2f007bf,restaurant,3.6,138
11735,Chando's Tacos,0x809adfeb5f546c75:0x98cbd58a8671cbbf,restaurant,3.6,177
11742,Thai Lotus,0x809ad12d323883db:0xf5523dd09ce86c6d,restaurant,4.4,228
11743,Cafe Rio Méxican Grill,0x809ada3c346c0313:0xe376b24e11979297,restaurant,4.0,458
11745,Poké Cube,0x809add40b31e1b3d:0x408acd28e5e52628,restaurant,4.6,248
11749,Chasers Bar,0x809adedb37c6ca67:0x10d4ea64d49cc38b,restaurant,4.1,274
11750,Subway,0x809adf7bc974ef35:0xae7c0dfadee1e192,restaurant,3.6,78
11762,Mayahuel,0x809ad0d7d68211f3:0x5d4a27675de40311,restaurant,4.4,1228
11768,Shakers,0x809ade4f04a78625:0x296f94836da99cb1,restaurant,4.3,88
11791,Burger Junction,0x809ac5a815dd17ab:0x214c5d1a000d6438,restaurant,4.6,543
11792,Lenise's Cafe,0x809ad3c55794702d:0xb1adc6d5e388ca93,restaurant,4.5,238
11795,Jamba Elk Grove & Franklin,0x809ac87e240d2f29:0x857f242460b3576f,restaurant,4.4,108
11798,Cresco Restaurant Equipment & Supply Co.,0x809ad72891a85b79:0xf6137c22e96af49a,restaurant,4.7,93
11804,Sunrise Thai Restaurant,0x809adfdd501c1cf9:0x2ca1d1c5cbb3b5d2,restaurant,4.6,137
11806,El Pueblo Meat Market & Taqueria/Deli,0x8084dff4ad232d7b:0xdaf87a51cbd20c86,restaurant,4.4,138
11808,Farmer's Kitchen Cafe at Natural Food Works,0x80852974dc3f0fbb:0xd097800e99e124bc,restaurant,4.4,53
11809,Tower Bridge Bistro,0x809ad133165b2cf7:0xbe908941f1176944,restaurant,4.2,85
11810,Mario's Early Toast,0x809ae486e8301e0f:0x1f627891c85789f6,restaurant,3.1,34
11811,Chez Daniel Restaurant Francais,0x809ae4070351fdab:0x303a861d8eea7c82,restaurant,4.8,4
11822,McDonald's,0x809ada57bc68bd71:0x7bfd733ce3727337,restaurant,3.6,558
11833,Ma Jong's Asian Diner,0x809ad0d9c544b117:0x2d6a1fb7493b2ecc,restaurant,4.2,395
11836,Pork Belly Grub Shack,0x809ad6239c332fcb:0x5afc721afb331388,restaurant,4.2,108
11837,Fat Mikes Pizza,0x809ac0679e21c317:0x5a99c3c23f873ae5,restaurant,4.8,485
11838,Tacos Romero,0x809aa3ab62e29ff1:0x1fcfa51fecf254b8,restaurant,4.4,248
11841,El Arcoiris Taqueria,0x809abd2c6d06890f:0x91115aea2bcaaaed,restaurant,4.5,255
11842,Wrap N' Roll,0x809ac7dd9cbe7a8d:0xc62516caf3e65a02,restaurant,4.0,25
11846,Koala Bear Grill And More,0x809aa2d01c5034c1:0x74aa79a26e8579c5,restaurant,4.5,104
11848,Matsuyama Sushi,0x809abd0285d41839:0xe6b17980df518cf4,restaurant,4.3,98
11857,Cold Stone Creamery,0x809ac6553aa9b773:0xbda8979716bc4c01,restaurant,4.3,288
11861,Nation's Giant Hamburgers & Great Pies,0x809ad76dd24e093d:0xb62d05be6ec8ca96,restaurant,4.1,188
11866,The Park Ultra Lounge,0x809ad0d9c4e6ff2d:0xa2bcade25b916518,restaurant,3.7,358
11869,Sunrise Chinese Restaurant,0x809acf62959803ed:0x640ffaa411377c,restaurant,4.5,268
11875,Round Table Pizza,0x809ade25c6b52a27:0x57b9363498ca38a3,restaurant,4.1,212
11878,Tercero Dining Commons,0x80852904f1a94417:0xa04dc6e419c252a5,restaurant,4.0,177
11882,Perko's Farm Fresh Cafe,0x809ad6d2a561609d:0x4180107dc3bbe54c,restaurant,3.2,64
11883,VINI,0x808529736ed17673:0x6059f6250e8af3d7,restaurant,4.3,38
11885,El Rancheros Mexican Food,0x809ad53c9c472c87:0xdf61d703a77df351,restaurant,4.0,26
11887,Quán Nem Ninh Hòa,0x809ac70dbb066c8b:0xb0bcce6bda4b8600,restaurant,4.3,137
11891,Freebirds World Burrito,0x809ae50606f444f5:0x4da3d8f3af843e5e,restaurant,4.4,8
