gmap_id,category,avg_rating,num_of_reviews
0x809ad14da676f473:0xace33ed7442f7ef4,"['Insurance agency', 'Auto insurance agency', 'Home insurance agency', 'Life insurance agency', 'Motorcycle insurance agency', ""Renter's insurance agency""]",5.0,2
0x809ac7445f2c4a45:0x1939be2fc2af6fdf,['Apartment complex'],3.8,6
0x809ae45638004899:0x3f9516d4b87e077f,['Restaurant'],5.0,6
0x809ad12821e8aeb1:0xbce93495c940ea53,"['Bistro', 'Restaurant']",4.7,37
0x809adedffad5da3d:0x9325133741c907cf,"['Powder coating service', 'Abrasives supplier']",5.0,8
0x809ada55815101d5:0x3ad4a54c44fc7f74,['Vitamin & supplements store'],4.5,27
0x809ad836718de2f5:0x986bcb553412d4df,"['Audio visual equipment rental service', 'Audio visual consultant', 'Audio visual equipment supplier', 'Event management company', 'Event technology service', 'Video production service']",5.0,8
0x809ae58feefb1791:0xceb210acdf8785ed,['Coffee shop'],4.9,38
0x809ae5ff50823c7f:0x52d7d19e7dea7f5b,"['Medical laboratory', 'Diagnostic center']",3.9,7
0x809ae697c0d5aa17:0x46b02b21cb7f013d,['Museum'],4.8,4
0x809adb476a30656b:0xabfadd1b61f66daf,['Hair salon'],5.0,5
0x809ae9d8d4c77f87:0x703ee84a3c338761,['Walk-in clinic'],3.3,8
0x809adf5dc0ea1bb7:0x95358e8e04bc06a3,['Garage door supplier'],5.0,45
0x809ad413e2b0697d:0x3e0e58158bb932cb,"['Car repair and maintenance', 'Store']",4.5,13
0x808e2e18dad99ab5:0xc648331ff22804a7,['Permanent make-up clinic'],4.8,28
0x809ad1d109798df3:0xbadf1c46a230d0,['Corporate office'],5.0,3
0x809ad0316800b629:0xa45705edbceaec25,['Liquor store'],4.3,48
0x809ae7780649d2ab:0xb3aee3bcbc14d584,"[""Children's party service""]",4.8,33
0x80852972345b99d9:0xfa1e25311e5edd94,['Mobile home park'],4.6,38
0x809ace086f60f4c7:0x6ed827c9f6f8563e,['Mattress store'],4.9,98
0x809aded71284f42d:0x58ecc032708dd578,"['Fountain contractor', 'Garden center', 'Plant nursery']",4.5,24
0x809ad0d7c918ea35:0x88689cc9e9a3db92,['Law firm'],5.0,1
0x809ada467651ad93:0xe3874e7cff818a39,"['Apartment complex', 'Apartment building']",2.8,148
0x809ac5c0f0487431:0xd16cb092dce9e9a8,"['Auto dent removal service', 'Auto body shop', 'Car detailing service', 'Car repair and maintenance']",5.0,117
0x809abd2ead83dcaf:0x497bc824f8a7b62c,['Newspaper publisher'],5.0,3
0x809abd284a248e6d:0xe94100c555bc38a,['Real estate agency'],4.7,17
0x809abd2bf842b88f:0x8172b1b1f413d380,"['Commercial printer', 'Copy shop', 'Graphic designer', 'Mailing service', 'Print shop']",5.0,4
0x80852909a76deced:0xbdeb9ff130b7a9d0,['Bus station'],3.9,8
0x8085299f1e996dd7:0x4c1f9ab43361a442,"['Apartment building', 'Apartment complex', 'Apartment rental agency', 'Furnished apartment building', 'Student dormitory']",3.1,98
0x80852966c077b8cf:0x328e7f39e1f09147,"['Apartment complex', 'Apartment rental agency']",3.1,57
0x80852965b9a3b231:0x264bb922741bff9e,"['Apartment building', 'Apartment complex', 'Apartment rental agency', 'Condominium complex', 'Student housing center']",3.3,58
0x808529782a1ffa87:0x96832fbd911b576b,['Park'],3.5,8
0x808529b5f4241171:0x512b54368a728aa8,['Apartment building'],3.2,18
0x80852bd881992edb:0x4cff5a95f8cd155f,['Photographer'],1.0,1
0x80852bd586aca617:0x165df9c858822d35,['Apartment complex'],4.4,5
0x8085290deec2cc0d:0x79444989d1a1f6c1,['Amphitheater'],4.6,8
0x808529b5d7ce6e03:0xf6f9ecdfb93a34d8,['Apartment building'],4.5,6
0x809ad15a1c08d241:0x67e15254dfb8ab4a,['Parking garage'],5.0,1
0x809ad0316d631a35:0xdd027bf628017098,"['Beauty salon', 'Nail salon']",3.9,57
0x809ad7b8716281d7:0xddc68a5efd82cb3c,['Attorney'],4.2,5
0x809ada33e3c09417:0xb286ebc3887af4a2,"['Audio visual equipment rental service', 'Audio visual equipment supplier', 'Video production service']",4.8,8
0x809ac4dbdec34967:0xa3ae42208b10cb86,"['Recycling center', 'Debris removal service', 'Garbage collection service', 'Garbage dump', 'Garbage dump service', 'Waste management service']",3.6,44
0x809ade4c056c3ef1:0x55f41f34482c3ef6,"['Cell phone store', 'Internet service provider', 'Telecommunications service provider']",4.2,104
0x809ade573f129aad:0x6ca0ebd34dc4555e,['Little league club'],4.6,36
0x809ade3b5299adeb:0xc1c7bc067c3e419,"['Beauty salon', 'Nail salon', 'Spa']",4.6,38
0x809ad99fc5ef02e5:0xb8c1b171f866c3d8,['Catering food and drink supplier'],4.3,6
0x809ad975f17aaaab:0x462b64c87ff7951d,['Day care center'],3.0,2
0x8084d063e1acdca9:0xc3dae96f1c9e8395,['Social services organization'],3.6,13
0x8084d1164334f8db:0xb0914f467544bac2,"['Boat storage facility', 'RV storage facility']",4.2,48
0x809ac4dcaac65c53:0x1cc30d266ea0a7a9,['Gas company'],2.8,58
0x809ad0eac7ce8b09:0x7cf628fb300d330,['Hospital'],3.7,57
0x809ada551b6c90e7:0x3fe1e047662fadc6,['Nail salon'],3.9,8
0x809ae40703be0223:0x5d4a647ae0227bc,['Barber shop'],4.6,88
0x809ae4150a4c8e2f:0x8e9f33fc9a45eb2a,"['Beauty salon', 'Nail salon']",4.6,8
0x809aded7f6a5ae39:0x4c5c035533afb622,['Apartment complex'],3.0,18
0x809adbca8b54ce45:0x730e68e76611076f,['Social services organization'],3.8,48
0x809ac4f06ed1de8f:0x769bf61d8ead8bec,"['Safety equipment supplier', 'Excavating contractor']",3.4,5
0x809acf0b886c069f:0x623b4cc78fd4fc90,['Shopping mall'],4.2,34
0x809add51b9294085:0x4fa96b10cd22f90f,['Bicycle club'],5.0,1
0x809add828165e0db:0xdf8654a6aa4bdcc3,"['Beauty salon', 'Nail salon']",4.5,18
0x809ae519aa67027b:0x4ccf8643db1a1f1e,"['High school', 'Public educational institution', 'School']",3.6,28
0x809ad1556bf59edb:0x87ceb8d84c7e10ee,['School district office'],3.3,8
0x809ae15365297221:0x68b9cd23c0b49f8a,['Historical landmark'],4.9,14
0x809ad83827c22fa7:0x680199a34be7e138,"['Pest control service', 'Lawn care service']",4.6,238
0x809ad7361420e745:0x2043c58dd90e766f,['Grocery store'],4.4,32
0x809ad6232071aed1:0x8a308bcafd8c5568,['Pharmacy'],4.7,8
0x809ad094f6a5bc57:0xe06c3e9d52d61ad1,['Sandwich shop'],4.6,7
0x809ad627a71361dd:0xeb26d6fdc3fb25ee,['Veterinarian'],5.0,3
0x809ac8f1c7cd5e09:0x5a6dc9e3f6acc6c7,"['Dentist', 'Cosmetic dentist', 'Emergency dental service', 'Endodontist', 'Oral surgeon', 'Orthodontist', 'Pediatric dentist', 'Periodontist']",4.8,346
0x809ac7ecd62ca08b:0xba9d4ee5d90cf1d6,"['Dollar store', 'Craft store', 'Discount store', 'Grocery store', 'Home goods store', 'Kitchen supply store', 'Party store', 'School supply store', 'Toy store', 'Variety store']",3.9,8
0x809adac257224001:0x33cac7367b6871e8,['Doctor'],5.0,1
0x809adbf02506ab2d:0x3d71d28e1b3c201e,"['Surgical center', 'Oral surgeon']",4.6,8
0x809ad965e1779397:0xa17fe5a47fe8e81d,"['Loan agency', 'Check cashing service', 'Money order service', 'Money transfer service', 'Tax preparation']",2.8,18
0x809adbca34dbb4f1:0xeda1cf0a4c02242,['Dental clinic'],2.1,46
0x809ad958d145eb11:0x5c405b1027d64995,['Smog inspection station'],5.0,18
0x809ad13c54e7c1ad:0x14f726f86b30cfdf,['Boxing gym'],4.6,34
0x809ac93597cc5adb:0xee62d789abb6e230,"['Dance school', 'Ballroom dance instructor', 'Class', 'Salsa classes', 'Wedding service']",5.0,5
0x809ae6ab652b7643:0x88f28dcd96b18561,"['Home goods store', 'Baby clothing store', 'Gift shop', 'Paint store', 'Seasonal goods store', 'Used furniture store']",4.8,18
0x809ae793f5439dc5:0xb766c85c99e9bea1,['Home goods store'],4.9,8
0x809ae779a0a1acf3:0x98456b6765f1f43e,['Clothing store'],3.7,3
0x809adbc5bddeed6d:0x9de14dbe02e10bb8,['Assisted living facility'],3.9,38
0x809ad43ec3cb7757:0x425c32238e8f2aa0,"['Truck dealer', 'Truck accessories store', 'Used truck dealer']",4.3,74
0x809ac4de9ce89ecf:0x4d22dd5c0e6cfaca,['Beauty supply store'],4.5,108
0x809aded136269e23:0x46ad24503d95bdc7,['Beauty supply store'],4.2,26
0x809adad25b363967:0xe88450c1c8cd5ed6,"['Beauty school', 'Barber school']",3.5,8
0x809ada4cbde30da7:0xc5f38434f75d836a,"['Audiologist', 'Hearing aid repair service', 'Hearing aid store']",4.9,78
0x809adfdda912a233:0x1b0903ae4c107106,"['Hair salon', 'Nail salon', 'Hairdresser']",4.6,58
0x809adbdbf7b47667:0x2708f6bae6203a10,"['Watch repair service', 'Clock repair service']",5.0,8
0x809ae441bc329727:0x3190e95a95e3b7c5,"['Plastic surgery clinic', 'Medical spa', 'Skin care clinic']",4.8,88
0x809ac70db927123b:0x5b5d8fe29110a4e4,['Hair salon'],4.2,34
0x809b2b717a29ba3d:0x1169badff8f85a2d,['Security service'],4.0,28
0x809adba869e746db:0x208bf4eb055dde82,"['Winery', 'Cider bar', 'Wine bar', 'Wine cellar', 'Wine club', 'Wine store']",4.5,14
0x809adbb852803af7:0xb05ddb07122b8be5,"['Drug store', 'Convenience store', 'Cosmetics store']",3.5,38
0x809ada5835f479d9:0x30266cb545b3c7b3,"['Medical laboratory', 'Diagnostic center', 'Drug testing service']",2.6,38
0x809adb2f13a328fb:0xbd178e86b68a163,"['Bank', 'ATM']",3.7,18
0x809ada94701ae8c3:0x8ee8477c4f1a72ea,['Bus stop'],3.4,36
0x809ad6bad23a8f8b:0x88fd18a5a2eb8af5,['Car dealer'],4.5,48
0x809ad9ff924637db:0xa5c0af05f6ce5d7c,['General contractor'],1.8,5
0x809ae5589105c739:0xd89aef97c774bdfd,['Picture frame shop'],4.3,14
0x809ac594bd288023:0x91511e6ba35096e1,['Vaporizer store'],4.4,68
0x809ad7ad236145d5:0x26da0d4c65efe610,"['Laundromat', 'Laundry']",4.1,76
0x809abd26eec5b9ad:0xd9a39be1317b5e78,"['Auto repair shop', 'Smog inspection station']",4.8,28
0x809aded0ee8ae185:0xdd5c4ce2a0ce3590,"['Karaoke', 'Karaoke bar']",4.1,17
0x8084d0fd4d38609f:0xfd3da9caab06486,['Mover'],4.3,3
0x809ad0dafac65519:0x5067864af417452a,"['Beauty salon', 'Hair salon', 'Nail salon', 'Waxing hair removal service']",4.9,14
0x8085259d3f0c8635:0x32a3075140bc3619,['Auto repair shop'],4.3,24
0x809ad0e71351f721:0x9b408ef644d4b7a1,"['Auto body shop', 'Auto dent removal service']",4.5,73
0x809ad0b9266814d1:0xb75d9b87a9afa1bf,"['Auto repair shop', 'Brake shop']",5.0,35
0x809ad0f1f07baf79:0xa4c6c5845309caef,"['Real estate agency', 'Property management company']",3.7,18
0x809ad12eafb07155:0x8fc37be5869a88ad,['Legal services'],5.0,1
0x809ad5cc3efe6a1f:0x221f49a0ef3f7411,['Garage door supplier'],4.5,8
0x809add1c0b151d45:0x9289dcf4fabe55cc,"['Sign shop', 'Clothing store', 'Copy shop', 'Custom t-shirt store', 'Invitation printing service', 'Marketing consultant', 'Office supply store', 'Print shop', 'T-shirt company']",4.7,8
0x809ae69620565f63:0xdd15b8409ed2114,"['Estate planning attorney', 'Law firm', 'Attorney', 'Legal services', 'Real estate attorney']",5.0,38
0x809adffa987350b3:0x84ff686b5d38fee1,['Pizza restaurant'],5.0,4
0x809b210cab213a6d:0x9d3d11cba1518cd3,['Shoe repair shop'],4.6,28
0x809adb0eb84d89e1:0x3961b15b7b3c7af8,['Title company'],4.3,8
0x809adfd3b51c1ddb:0x42698598cbbbf44b,['Mortgage lender'],5.0,2
0x809ae8039af45411:0xc5225b5bc4aec437,['Window tinting service'],4.5,48
0x809adff6651c95d1:0x8c92ac5f717aae3d,"['Garden center', 'Artist', 'Bonsai plant supplier', 'Education center', 'Plant nursery']",4.6,8
0x809ae41afadef353:0x17fa417bb97225a4,"['Jewelry store', 'Diamond dealer']",4.9,27
0x809b1d324e659adb:0x56dc413659d6f7c8,"['Massage spa', 'Massage therapist']",4.1,68
0x809ae17aec9438b5:0x3473867ef5d4128f,"['Pet sitter', 'Dog day care center', 'Kennel']",4.3,8
0x809adbdcd78a11b9:0x41fec5c72216aaf1,['Auto tune up service'],2.5,2
0x809ad66dd9f5d339:0x3858725eb2e61ed6,['Apartment rental agency'],4.0,88
0x809adf79aeb24ad7:0xfdc6488158be98b5,['Association or organization'],3.4,18
0x809aa2cf34a11f7d:0xf2a53f7e2bd6b582,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']",3.3,26
0x809ad1b5d2395659:0x8abaea360d475f33,"['Drug store', 'Beauty supply store', 'Convenience store', 'General store', 'Greeting card shop']",3.4,25
0x809ad731d0b2b409:0xb7d1550f49845701,"['Truck repair shop', 'Tire shop']",4.2,38
0x809adbfb6c8c66af:0xfe0944b512eb7958,"['Shopping mall', 'Car wash']",4.1,36
0x809adbfb6c83ea39:0xcc1d3c326e318cd7,"['Gas station', 'Car wash']",3.1,18
0x809adf6b672a5363:0x955eb7fc16a5aa4,['Insurance agency'],5.0,4
0x809ad72809097189:0xb3450084850126f1,['Recycling center'],4.2,44
0x809ac4d0b9508341:0x9edfc73d22a49aee,"['Recycling center', 'Bottle & can redemption center']",4.5,28
0x809adda30e4ba9bd:0xa5e599b5b73aaf27,['Electrician'],5.0,44
0x809ac48fd05dd977:0x863a9fd400f64a6b,"['Swimming pool repair service', 'Deck builder', 'Swimming pool', 'Swimming pool contractor', 'Tile contractor']",4.4,28
0x809ae4276604875b:0xc631bfc9f9e54515,"['Chiropractor', 'Holistic medicine practitioner', 'Pain management physician', 'Wellness center']",4.7,17
0x809add7b4d958055:0x641b2121d84b7ced,"['Safety equipment supplier', 'Car inspection station', 'Manufacturer']",3.3,4
0x809adda4012ba3df:0xccc0707002b19d4c,['Grocery store'],4.4,18
0x809add28b913b6b3:0x502e1401b3fa7df7,['Cigar shop'],4.5,24
0x8084d0e4356721c9:0x2c24f0f7b7e580e6,"['Consignment shop', ""Women's clothing store""]",4.4,28
0x80852bb65c13d5a5:0x33a1c1d6368e0630,"['Cell phone store', 'Internet service provider', 'Telecommunications service provider']",4.8,93
0x8085286e716a3033:0x68301652ba0af526,['Non-profit organization'],4.0,3
0x80852974acbc6711:0x5db16c6374b95c34,"['Hair salon', 'Barber shop', 'Beauty', 'Beauty salon', 'Hair care']",4.9,7
0x809adbc756adb25b:0xcd14c39d6eea9ea9,"['Apartment complex', 'Apartment building', 'Apartment rental agency']",3.9,18
0x809ae819b62b8a11:0x6630444b319c6c23,['Auto auction'],3.7,132
0x809adb858230afad:0x572acda9dbc4db41,"['Nail salon', 'Hair salon', 'Waxing hair removal service']",4.3,145
0x809ada570de9c53f:0x74c3baf3f2a8aa87,"[""Women's clothing store"", 'Clothing store']",4.1,8
0x809ada5776bcb5d5:0x45a0c41a00fb1d2f,"[""Children's clothing store""]",4.5,6
0x809ad9f0821a168f:0x83528a59a192390e,['Auto repair shop'],4.8,18
0x809add6a5977b49f:0x9607e52271cd8152,"['Software company', 'Conference center']",3.8,8
0x809ad7458d43eaaf:0x89127556b219aaad,"['Beauty salon', 'Hair salon']",4.8,15
0x809ada550180c6b1:0x7a595b4e78afbe29,"['Dry cleaner', 'Laundry service']",4.9,184
0x809adf9d2da92321:0x6bab81d120b3c758,['Insurance agency'],4.0,1
0x8084db36a0a82883:0xcd4406d6426aefa6,['Stable'],4.5,46
0x8084d63325a57353:0xd065301ba5820d4d,['Horse boarding stable'],3.9,16
0x80852987d86c8f21:0xac5ecf1514691111,['Real estate agency'],5.0,8
0x80852bd4000c013b:0x409db05b9ae95077,"['Insurance agency', 'Auto insurance agency', 'Home insurance agency', 'Insurance broker', 'Life insurance agency', 'Motorcycle insurance agency', ""Renter's insurance agency""]",5.0,5
0x80852973a041c237:0xc8f14119b9f75034,['Yoga studio'],4.9,8
0x809ad046a1a7d0c9:0x48168ffe0a7d9649,['Used car dealer'],4.4,7
0x809ad129e5ae4f99:0x7321c8fce04a7a4b,"['New American restaurant', 'Wine bar']",4.2,5
0x809ad0f963b9838f:0xc9d43968475954af,['Auto repair shop'],5.0,8
0x809ad0da40d67f57:0xd5ba56fed2850a76,['Money transfer service'],5.0,1
0x809ad0d9373b64bd:0x45026fbfc954848f,['Dry cleaner'],3.8,8
0x809ad060a210641d:0x1e507135e22e25ff,"['Health spa', 'Alternative medicine practitioner']",4.8,68
0x809ad6493edb1e77:0xfe00aecb6d374552,['Church'],5.0,1
0x809aa3390697f63d:0xfc74e0b98c4f5e65,['Shopping mall'],3.3,6
0x809ab8b5ddc03613:0xaff58a9b284718c4,"['Electrical supply store', 'Electrical equipment supplier', 'Electrical wholesaler', 'Electrician', 'Light bulb supplier', 'Lighting consultant', 'Lighting store', 'Lighting wholesaler', 'Tool store', 'Tool wholesaler']",4.6,14
0x809ad05e2a223fdb:0xce1653998231f2c9,['Gift shop'],4.2,18
0x809adfd000000001:0x6c7d371b4a82f431,['Medical clinic'],3.6,7
0x809ad7ad1d6b626f:0x12cd9c7e3f3cecd6,['Clothing store'],5.0,1
0x809ad6e33cdbbc39:0xa715292b7aba15a6,['Dollar store'],4.2,24
0x809ad7c0a2adf185:0xc576afc2f072d374,['Thrift store'],3.5,6
0x809ad639382845f3:0x5af0cc13222c78ae,"['Gas station', 'Auto repair shop', 'Convenience store', 'Diesel fuel supplier', 'Fuel pump', 'Gas company']",2.7,18
0x809ae74169e58695:0xca1fa5f39f142752,"['Cafe', 'Coffee shop', 'Ice cream shop']",4.4,28
0x809ac7b74543033f:0x694dcd9ec7d87b28,"['Plus size clothing store', 'Clothing store', 'Fashion accessories store', 'Lingerie store', ""Women's clothing store""]",4.3,18
0x809ac74f3bf7c9a3:0x39e837f6667ad0eb,"['Charter school', 'High school', 'Middle school', 'Public educational institution']",4.5,13
0x809ac8f028757899:0x53cfbea7b2de7da2,"['Convenience store', 'ATM', 'Tobacco shop']",3.7,8
0x809ad15c7e2cdb97:0x4bc680efc8fafe3f,"['Furniture store', 'Bedroom furniture store', 'Carpet store', 'Lighting store', 'Window treatment store']",4.2,47
0x809ae6ae7b285b5f:0x61b178f339b06748,"['Vitamin & supplements store', 'Herb shop']",4.6,184
0x809ae7fefab80a8d:0x3997c4861658d473,"['Garbage collection service', 'Business to business service', 'Garbage dump', 'Garbage dump service', 'Waste management service']",2.6,18
0x809ae839b716b2f9:0xb3f6064840e0f296,"['Grocery store', 'Health and beauty shop', 'Health food store', 'Sports nutrition store', 'Vitamin & supplements store']",5.0,5
0x809add039e9c31cf:0x17dcdd29b0e52b91,['Lutheran church'],4.7,6
0x808529087cc764bd:0xe700b9d3a1ad3507,['Used car dealer'],5.0,2
0x809ad936ef972bad:0xd7540a200ec8ab6c,['Event venue'],4.8,8
0x808528347051adc5:0x9f478761a3d55d11,['Massage therapist'],4.6,8
0x8084d08ece924e45:0xc2ba3ce570702c1e,"['Dentist', 'Cosmetic dentist', 'Emergency dental service']",4.8,16
0x809ae5d7ed17dafd:0xe600a7c4edbc47e1,['Fitness center'],4.6,8
0x8085283ffa526dab:0x11541f5866ee0bd8,"['Event planner', 'Sports equipment rental service']",4.0,1
0x809b29e47d4f863d:0xd8ef107d71efe522,"['Dentist', 'Cosmetic dentist']",4.5,36
0x809ad96b9d253be9:0xaada0c6048c92bd7,['Association or organization'],5.0,5
0x809ae6aca1b8d52f:0xee03e21dcd4f1a2e,['Barber shop'],4.5,48
0x809ad8ab9969602d:0x632f49c753c13c37,"['Apartments', 'Apartment building']",2.4,35
0x809adf66c4ea98b1:0xd813ef119ffe7db2,['Convenience store'],3.7,35
0x809ad14c1ed88177:0x40cfaf19ec3cad0e,"['Building materials store', 'Dry wall contractor', 'Dry wall supply store', 'Insulation contractor', 'Steel distributor']",4.0,18
0x809ad14bdb0329c3:0xab44fc8c0beb6e7,['Software company'],4.8,68
0x809ad7bff416d89b:0x9df2b5672517a93a,['Urgent care center'],4.8,28
0x809ac620ae9c4def:0x7c482bfd22bc06cb,['Dental clinic'],4.6,58
0x809ade9f3f4e80d3:0x5171cdcc3978bf2d,"['ATM', 'Credit union']",3.6,24
0x809ac63703f892cf:0x5ac2210b318d048,"['Massage spa', 'Massage therapist']",4.4,26
0x809ad1d93c4d6093:0x9df1cf01ece1672,['Massage therapist'],4.4,14
0x809ac52d482132a5:0x61a5634a99b7783c,"['Auto repair shop', 'Brake shop', 'Oil change service', 'Smog inspection station', 'Truck repair shop', 'Wheel alignment service']",4.9,14
0x809ade4bc0e95d13:0xf558e4661f4209b4,"['Self-storage facility', 'Automobile storage facility', 'Boat storage facility', 'Moving supply store', 'RV storage facility', 'Storage facility']",4.9,307
0x809ad0da38542a65:0xd7f84abbc51a6866,"['Drug store', 'Convenience store', 'Cosmetics store']",3.8,46
0x809ad1564223ff9d:0x85cfa38b7dcbdf0f,['Restaurant'],4.5,33
0x809ad74cdbc5b889:0xe014288e227ecdd7,['Human resource consulting'],4.1,54
0x809b29c265c55555:0xfd7f4f17adb18b5b,['Religious organization'],4.7,3
0x809ad6642501fa5b:0xb9596d68db5557db,['Business center'],4.0,6
0x809ad912195d116f:0x22ae03761a8e39df,['Art handcraft'],5.0,1
0x809ad12a71123f7d:0x634076e4014ed153,['Cell phone store'],4.2,18
0x809ae7b6902c20a1:0x4a29c646aa157df5,['Furniture store'],4.5,57
0x809ad980146d5e2d:0x13a73eba9a4ab8f8,"['Art gallery', 'Clock repair service']",4.6,18
0x809ad02248a369ff:0x5fd3e6cf6bda7953,['Laundromat'],4.5,48
0x809ad6cd3a99e643:0xb1c82110cb1f00d5,['Criminal justice attorney'],4.4,8
0x809add80aa30669f:0xda6022d7caf622f9,"['Boat dealer', 'Boat accessories supplier', 'Boat repair shop']",4.8,93
0x809ac75d221fb90d:0x6c32f9d17d239690,['Translator'],5.0,2
0x809ac4ab7d3a6b51:0xd51c5c325b239ae9,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telecommunications service provider', 'Telephone company']",2.2,48
0x809ada904804b799:0x6ab18dfa746ae041,['Tree service'],4.8,13
0x809add6cca4f692b:0x6f731b307e4a65ba,['Pharmacy'],3.4,18
0x809ac65c5eea6a45:0xd45df6c5ebbdeac1,"['Beauty salon', 'Hair salon']",3.6,7
0x809ac550eb54a1d5:0x8f582ca9bb98d910,['Barber shop'],3.8,14
0x809adaf45a77af73:0x92daf003a93737a6,['Attorney'],5.0,1
0x809ac4d31d7fd3f5:0xf9cf3ea48041d900,"['Truck rental agency', 'Trailer rental service', 'Van rental agency']",3.5,4
0x8084d0eea1e739ef:0x296e0f2269bceacb,"['Museum', 'Tourist attraction']",4.5,54
0x809ad387968bcec5:0xaece67e3ece07090,['Insulation contractor'],5.0,2
0x809ad11aea1741e3:0xd91e9c417e42ff65,['Buddhist temple'],4.7,3
0x809adac54fcbdcab:0x2e40299a6f8669c,"['Manufacturer', 'Electrical engineer']",4.5,2
0x809ad96b5d20b837:0xe476bfeba27d57b,"['Computer support and services', 'Computer security service', 'Computer service']",4.9,78
0x809ad09e9c62157f:0x414cd630587dc44e,"['Friends church', 'Church', 'Evangelical church', 'Quaker church']",4.9,8
0x809ac43d091dd879:0x557eae8ef5ce706a,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Furnace repair service', 'Heating contractor']",4.9,155
0x809ad0fc8bcc1d9f:0x2efd7cd5c0b124b5,['Bakery'],4.8,5
0x809ac58135f163d1:0xf85d5e0fec4700d9,['Lutheran church'],3.2,5
0x809ae800ff9da86d:0x896f9a159db5880e,['Car rental agency'],3.4,84
0x809ad1b5e6f17563:0xce718adf303ffc40,['Asian grocery store'],3.9,14
0x809ac655abd314bd:0xf8c0c893cc7cbab7,"['Garden center', 'Fence supply store', 'Garden furniture shop', 'Landscaping supply store', 'Lawn mower store', 'Plant nursery', 'Ready mix concrete supplier', 'Retaining wall supplier', 'Sod supplier', 'Topsoil supplier']",4.3,8
0x809adcbe59789db5:0xf61f8cd89feabad8,['Pawn shop'],4.9,1054
0x809adbd6b0b5a39b:0xefef322a328d4e9,"['Dental clinic', 'Cosmetic dentist', 'Dentist']",4.9,58
0x809ad07755ddc5d5:0x4bf0e1f93eeb9e49,['Business administration service'],4.7,3
0x809ad405120911f3:0x2ae96e7091523346,"['Equipment rental agency', 'Construction equipment supplier', 'Construction machine rental service', 'Forklift rental service', 'Material handling equipment supplier', 'Tool rental service', 'Truck rental agency']",4.4,13
