,name,gmap_id,category,avg_rating,num_of_reviews
6317,WellSpace Health J Street Community Health Center,0x809ad0dae6987511:0x2cc999c9cfcb825c,health,2.3,56
6320,The Nest | Colberg Court,0x809ada8c73eae49f:0xe48deedd91cd80e0,recreation,4.4,13
6321,Goodwill,0x809adf03210a79ef:0xd8861f67e89fa250,retail,3.0,2
6322,Tropics Ale House Midtown,0x809ad15b6750c2b9:0xddfd863b6196794e,restaurant,4.5,108
6328,Chao Christine J OD,0x8085283dafaf1721:0xc7cea8e2206fc71b,health,5.0,8
6331,Orthopedic Specialists of Sacramento,0x809ad0eaa572220b:0x56d08a6de74ad8e5,health,4.6,56
6332,James Mark Salon & Spa,0x809ac648b31f78c3:0x8c8b06c133dcb810,beauty,4.6,73
6334,Nail Laundry Beauty Lounge,0x809adb5b3caf6afb:0x813fd17a11b73948,beauty,4.6,27
6335,Trinity Touch Massages - Midtown,0x809ad755368f6053:0x6b9cf79066e6f40,beauty,4.7,18
6337,Geremia Pools & Landscaping,0x809ada9235b00023:0xa5b1dc682fdd41a,recreation,3.8,46
6341,Berens Park,0x809abf4e0c34f1b1:0xfbca4d686893dc4a,recreation,4.1,17
6344,Rivers Edge Marina & Resort,0x809aacb8ae60ca09:0xeda3c0984f9e2a4d,recreation,3.2,61
6345,Shell,0x809ad96b545bb26d:0x9dc64489c96cdbbf,auto,3.4,38
6346,Kuntz Memorial Field,0x809ae3ff57f34d41:0x28b820d6044b3b66,recreation,4.0,3
6347,Vascular Institute,0x809adba34a73c6b1:0xd339341608b8f4b2,health,4.8,18
6348,New York Bagel & Sandwiches,0x809add6b79503569:0x97b32996b3103d13,restaurant,4.4,95
6349,Costco Gasoline,0x809ad0acb50abb0b:0xd1563118e8f95e7e,auto,4.6,515
6351,Rancho Ford Truck,0x809ac2aaa7397ff7:0xfbb3d9a241cbda8f,auto,4.5,36
6353,Happy Corner Restaurant,0x809ad1b5ca228255:0x569686d936256082,restaurant,4.4,66
6355,International Auto Repair,0x809ad0d231daf95b:0xaadbf21a54ec686a,auto,4.8,14
6356,Planet Auto Wholesale,0x809ae70b0bdad845:0x8a70fe34ff512628,auto,4.4,18
6357,Sac City Tire & Wheels,0x809ad419a38075f3:0x34d62c9fecb77011,auto,4.2,38
6359,Benzeen Auto Parts,0x4076545612b74f41:0x99eba62111fbcb34,auto,4.4,245
6362,Prime Barber Lounge,0x809ad9051b24287d:0xb72ef504b8572496,beauty,5.0,63
6363,ICAR,0x809ad7fa9c5a84f1:0xec977c546ef83431,auto,5.0,2
6365,Sheral's Automotive,0x809ac4ac9551f423:0x2e2eea8d87424829,auto,3.4,14
6366,Tres Hermanas,0x809ad0c22ed6c3ff:0x6e86fa1381ca80f0,restaurant,4.4,1985
6369,Hollywood Nails & Spa,0x809ac8a04e0dafcb:0x3e42e44a69d25a4d,beauty,4.5,58
6370,Shah's Halal Food,0x808529403d00336d:0x898b913036ebc8fb,restaurant,4.9,18
6371,The Boiling Crab,0x809ac56fa4e33517:0x7e5d76b14f7f8976,restaurant,4.4,1767
6373,Round Table Pizza,0x808528352bbc881f:0xf2e3cfefc40ebad4,restaurant,4.0,28
6374,Walmart Neighborhood Market,0x809ad97f430d01db:0xd0a7b7b4b8d17393,grocery,3.7,2158
6375,Cheap Tire Shop,0x809ad99371ab240f:0x7fd84d49c084fd62,auto,4.6,223
6377,Domino's Pizza,0x809ad6e32317c7db:0xadc5ce735dacf516,restaurant,3.1,284
6378,Dave Douglass Park,0x8084d0a34755156b:0xe36e77b656c56048,recreation,4.2,38
6379,Grocery Outlet,0x809ad7c9deb234d3:0x8a530a7895fccfe4,grocery,4.3,437
6380,Smart & Final Extra!,0x809ad7a778559999:0xc4e1d388694fc595,grocery,4.3,348
6381,Subway,0x809ad68bb569e1a9:0xc3d0b52b310a6ddc,restaurant,3.8,68
6383,Denny's,0x809b29fd3703ef37:0xf4f9f7ea7321c312,restaurant,3.4,1098
6384,Davis Park,0x809ac616095eb495:0xfbcd668d641805d7,recreation,4.4,38
6387,Blaze Pizza,0x80852973796c76f3:0x94d685802d816550,restaurant,4.5,548
6389,7-Eleven,0x809ade37d32c0d77:0xcb8d0c25c178c334,auto,4.0,33
6390,Sutter Health Park,0x809ad7ac458902a7:0xaacd63c3e13ee4a,recreation,4.5,88
6391,Cash For Cars - Sacramento,0x809ac4f7a7991401:0x96ee42b637b3603f,auto,3.7,38
6392,Anthony's Towing & Transportation,0x8084d188fc575523:0x7e057b8bf71efbb8,auto,4.4,24
6393,Subway,0x808529909380c32b:0x247c205369daff64,restaurant,3.4,25
6395,Platt Electric Supply,0x8084d1aa7fc1b699:0x2a87c85abef340c6,retail,4.6,8
6397,Selly's Studio Salon,0x809ade2f9be81617:0x8f04d2831f88a1ce,beauty,4.7,8
6398,Mr. Crab,0x809ad7722971886d:0xf88f28f7d393520c,restaurant,4.0,58
6399,Ten Pretty Nails,0x809ac5939b509beb:0x8c6509832fd857ed,beauty,3.8,73
6402,Hobby Lobby,0x809acee2d2d52d83:0x6b1cf692e36b7e07,retail,4.5,1113
6404,Dutch Bros Coffee,0x809acffd3cb483eb:0x67627e32c30bf7e2,restaurant,4.5,956
6405,Mountain Mike's Pizza,0x809acf62dbfd5a43:0x3dc62829b39a05b7,restaurant,3.8,137
6408,ACE Cash Express,0x809ac594d24c0ca7:0x5a7670376d609d98,retail,4.4,44
6409,Tajlil Ali MD Inc,0x809ad09b060efa25:0xad3c73b66f1ecfa4,health,2.8,5
6410,Ramos Window Covering,0x809ad8c4937ae705:0x2fdbfcc49bc80e7f,auto,3.0,2
6412,Anderson Bros. Pharmacy,0x809acfc907c5572f:0xbe3bc8d1ac20f570,health,3.4,5
6413,Rite Aid,0x809ada7f31fdc271:0x2f0850e010d963d0,beauty,3.4,14
6416,Tulip Massage,0x809ad6a84a5095ff:0x344ae3a4c57e4a60,beauty,3.9,33
6417,The Virgin Sturgeon Restaurant & Marina,0x809ad691daebb6a3:0x9514f40c8d6be194,restaurant,4.3,913
6418,Anthony's Italian Cuisine,0x809ad6e33499b803:0x95d090a648c2adc3,restaurant,4.3,288
6419,Boston's Restaurant & Sports Bar,0x809adf8ad19ee35f:0xfc6f05b45569d03e,restaurant,4.0,287
6422,The Original House of Soul,0x809ad7df4628da3d:0xfe9208b1b6d0c39e,restaurant,4.4,13
6424,7-Eleven,0x809ada475f81f8b1:0x4fde62bbbaddb4a4,auto,3.1,16
6425,Chevron,0x809add149444207b:0x2f8491d6942a9dc1,auto,2.6,25
6427,Diverse City,0x809ad75ae5da88e7:0x9d21a0fa002a344c,retail,4.0,1
6428,Universal Clothing Boutique,0x809ad7e3b981c107:0xfe0b6279b0b83194,retail,3.9,14
6429,L&L Hawaiian Barbecue,0x809adbe88b6cb6d7:0xb23aef8be2d8f692,restaurant,4.5,263
6431,Seasons 52,0x809ada1e9621cce3:0xb645375b714abbb4,restaurant,4.4,1281
6432,El Pollo Loco,0x809ada4704b97f61:0x6ed880a4b53bc898,restaurant,4.0,837
6433,Sears Appliance Repair,0x809ada1dc6b89163:0xb6221452c62935dd,auto,4.0,336
6434,The Habit Burger Grill,0x809ada3915aa03f7:0x5378e8a27a7d7cac,restaurant,4.4,1478
6435,Kico's Méxican Food,0x809ada30cad0d0ad:0x2062ebeaf31df755,restaurant,4.1,868
6436,Dollar Tree,0x809ada24cd3510c3:0x5246378d2b7280f,grocery,3.7,344
6437,Easy On i - Bar & Grill,0x809ad0da8237325f:0xef252e840499d3d8,restaurant,4.5,397
6439,Davis Motorsports,0x8085296d97dfff9b:0x15ef1bbba473eb9a,retail,4.9,28
6440,Don & June Salvatori California Pharmacy Museum,0x809ad7b5582ec80f:0xf42af255248d17dd,recreation,5.0,2
6441,ARCO,0x809ad579f648582f:0x88d489548d86d444,auto,3.4,54
6442,Trino's Auto Body,0x809ada3384c46cb7:0xc1db093bf12425a5,auto,4.7,34
6443,Chevron,0x8084df852e532d79:0xd295c0fe7ab912db,auto,2.4,8
6444,Chevron Elk Grove,0x809ac65da931ca9f:0x17afb10f2ecfdb85,auto,3.1,8
6446,Chevron,0x809ac496729677d7:0x59e6befbf996d3a,auto,3.1,7
6447,Auto Repair by Vladimir Kishov,0x809ad41e30c12909:0x489201c8d9251450,auto,4.9,18
6448,Luxury Perfumes,0x809ada1e9a5c35db:0x666627d0bc3b289,retail,3.4,8
6450,LensCrafters,0x809ada1e8ef9142f:0x690669bd8b736c48,health,4.0,73
6451,Goodwill Sacramento Valley & Northern Nevada,0x809ad5ada025caf1:0x213bc4d90a8862ee,retail,3.7,38
6453,B & B Tire & Rubber,0x809ad468c3a3b035:0x83807ce5a3dbb8b5,auto,4.5,25
6454,Sam's Towing & Transport Inc.,0x809ae7f90d956777:0x52a5a9c0c1585f49,auto,4.4,34
6455,SacCityCorvette.com,0x809add0fffffffff:0x7464d169b4badc16,auto,5.0,3
6458,K & D Salon,0x809ac6a41b5e6405:0x9130f30294a578b4,beauty,4.7,48
6459,Samuels Jewelers,0x809ada1e8ef9142f:0x70d943b414a8981,retail,3.8,8
6460,The Local Bark,0x809ae7f9bb12b9ad:0x16c884b3a29979f9,health,4.9,285
6461,Grantline Veterinary Hospital,0x809ac0640067ddb1:0x28a22b44d2bcea5f,health,4.8,177
6468,Hip Hop Embroidery & More,0x809ac5a817db48c3:0x3c0ddb0c24c796da,retail,4.1,36
6470,Exxon,0x809ad404b2ab30b3:0xa67249024cb0a82c,auto,4.1,18
6472,Whitey's Jolly Kone,0x809ad14dc491398f:0x32b9bd7588e531bb,restaurant,4.6,948
6473,La Placita Restaurant,0x809ac5a988d69e33:0x4a289c6427d478a2,restaurant,4.3,103
6474,Florin Elementary School,0x809ac5ac2311ec61:0x79768f57ce7d5dd5,education,4.7,14
6475,Countryside Community Park,0x809ac67f6a7a4fc1:0x5bee57fbf2c7d931,recreation,4.3,218
6476,AutoZone Auto Parts,0x809ac6bedd194b79:0xefa8d11ba5abad7c,auto,4.4,226
6477,76,0x809ada4b60e7ead3:0xc171383488ccf766,auto,3.7,38
6479,NAPA Auto Parts - Pisani's Auto Parts,0x8084df8cb31dec51:0x8414c9dd557f918a,auto,4.6,38
6482,Chevron,0x809ace22e48fccd3:0x2e467d75bed4fa67,auto,3.7,8
6483,Swabbies On The River Restaurant & Bar,0x809b2b3488e50d99:0xd4dd61ac90724f7a,recreation,4.4,1928
6484,Silver Garden & Mongolian BBQ,0x809ad9282e99a27f:0xf3168a13fc67cba1,restaurant,4.5,971
6485,Arby's,0x809ad8af2ce2b269:0xd1708b25712a95d9,restaurant,3.7,776
6486,Sunrise Nails,0x809adfd2321958f9:0x19daa72783431ccc,beauty,4.5,108
6492,College Oak Towing,0x809ad9b1fd554b81:0x367a500f2de561d1,auto,3.9,98
6493,Metro by T-Mobile,0x809adf66b6f1e431:0x9f8be314b85813b1,retail,4.1,129
6494,Casillas Cigars,0x809ade6a035c5f67:0x171a6d480762365b,retail,4.8,69
6495,Maita Honda Parts,0x809adf1b8047f1d5:0xe40e4e203bc28d94,auto,4.4,8
6496,Chick-fil-A,0x809ada2356fa2cd5:0xd257c6a241cc5bb6,restaurant,4.5,2892
6502,River Walk Park,0x809ad6cb89fd3b17:0x973b41d7f26299be,recreation,4.5,548
6504,South,0x809ad1215f39dc2d:0xa636a9884c130053,restaurant,4.4,1410
6505,East Sac Bike Shop,0x809ada7cd5b8b003:0x181ca7cf737cda59,retail,4.1,58
6507,Main Street Lounge - Roast & Vine,0x8084d15cae7c7255:0x9fb41435ffda25e9,restaurant,4.6,8
6510,Sharif Jewelers,0x809ae6895d6718df:0xdd0b202d4e4e30b,retail,4.6,78
6515,Ditto Ditto Document Duplication Service,0x809ad6ed2ed06faf:0xbbaea4fc06847a33,retail,5.0,1
6516,South Sacramento Jiu Jitsu Academy,0x809acf8922a77baf:0xf23bb4ea2686e6cd,education,5.0,1
6518,Cassio Werneck Brazilian Jiu-Jitsu,0x809ad915517ec80f:0xd323a6339712fa2d,education,5.0,18
6519,Sacramento Judo Club,0x809ad03b3e843869:0xc8f2b88230653e25,education,5.0,3
6521,Wolfrey Wayne MD,0x809ae43fd9ac65df:0xb59bed2130c92ae9,health,3.5,4
6523,Greater Sacramento Pediatrics,0x809ae43fd9ac65df:0xe7d4a17fa492fcc1,health,3.1,8
6525,Arden Jewelers,0x809adbca953d4369:0x424d30bd6183a762,retail,4.8,38
6526,Precision Automotive Service,0x809acfd963e1659b:0x9c4d34b14e2c6306,auto,4.6,148
6527,River City Differentials,0x809ae7821358e345:0x8de1d66a38b4719c,auto,4.9,54
6529,Strictly Muscle Hobby Shop,0x809adad350333dcb:0x96f89025c2e60018,auto,4.4,8
6531,FoodJets Inc.,0x809ad1db7e75ffed:0xfc293af53ca83f63,restaurant,3.2,58
6532,Circle Seven,0x809ad991d55d33dd:0x4deb0ef2bb4bccb0,auto,4.3,8
6533,Chima's Food Mart & Liquor,0x809ad9efcc4bf3fd:0xb87fdca8e49b25f,auto,4.2,10
6536,Super Star Market,0x809ae6a97ec47a09:0x1b1c96816dae5470,grocery,4.1,58
6538,HomeTown Buffet,0x809adfd19eb77de3:0x7a2b5596b2e6c044,restaurant,3.9,48
6539,Marco Muffler,0x809ad981910734ad:0x18836078eac18480,auto,4.2,78
6540,Black Butterfly Salon,0x809ad0db4b411caf:0x888bea8049597c12,beauty,5.0,17
6541,Restaurant Ay Caramba,0x809ad97346bbb7bb:0x7b11d335fcde8790,restaurant,4.2,38
6544,Foy's Bike Shop,0x8084d086119953a9:0x6074ef63ba1dd5cd,retail,4.8,34
6546,House Dresser,0x8084d0e4408f15eb:0x3f270e041782614,retail,5.0,2
6547,HandCrafted Salon,0x8084d12ee8f6f4e3:0xd0fb9ca207af8cfc,beauty,5.0,2
6549,The Body Shop,0x809ada1e8ef9142f:0xf28eed2f5af98296,beauty,4.5,34
6551,California Department of Social Services,0x809ad12f76643747:0x333d071dc2bd443a,recreation,3.6,18
6554,Tres Hermanas Davis,0x8085297393fc4803:0x66bdb5ad380a094f,restaurant,4.3,603
6556,ARCO,0x809adaaade20b0d7:0xa213863a13756cba,auto,4.0,74
6557,Specialty Motorsports,0x809ad6d629cbd77d:0xf1facef95e80545b,auto,4.3,77
6560,King’s Market-Smoke Shop-Lycamobile Prepaid Phone Service-AH Premium Quality Phone Accessories-Bluetooth Speakers,0x809ad00d4a9b0eeb:0x258406b62adc8b40,retail,3.9,18
6561,James Beauty Supply,0x809ac58e0acda1d5:0x347bc6b566347337,beauty,3.9,18
6562,John Ellis & Son,0x809ad0dac0f13db1:0xd2126790ec8cc18c,auto,4.8,166
6563,Dent Shoppe,0x809ae1367c98ecd1:0x45e3d58cc0ff50be,auto,4.7,48
6564,Bowman Martial Arts,0x809ae41ae35f9ca5:0x791a6b20e65f817d,education,4.6,18
6566,Crunch Fitness - Folsom,0x809ae504b29a2b91:0x77f3b8fbac0607b8,recreation,4.6,146
6567,Pizza Hut Express,0x809ae4140b104767:0x12fcc650959967c7,restaurant,3.0,5
6568,Subway,0x809ae3d8b0f32907:0x377dcd48b0d5452b,restaurant,4.0,35
6569,Hammond and Proctor Dentistry,0x809ae50f5a14c3a5:0x6db69c5d6dfd2eb2,health,4.4,18
6571,Personal Auto Care LLC,0x809ae6a9babe07a7:0x87880e583b8f1b0,auto,4.6,47
6572,Wing Mahal,0x809ae53455cdc33d:0x654519a193f4edb0,restaurant,4.6,18
6573,Steve's Pizza,0x809ae55a7e97c515:0xc19f76f5aa2db8a0,restaurant,4.6,18
6574,AAA Folsom Auto Repair Center,0x809ae520dfeb33a9:0xe359cdc8903cad81,auto,4.4,18
6575,Pressed Juicery,0x809ae7dea5ef5411:0x99733e38e9177727,health,4.0,5
6576,Lazi Cow - Sacramento,0x809adb7da8ab5873:0xa28cf984d4956b40,restaurant,4.6,17
6577,Beauty By Thread,0x809ade231d5da105:0x361dfd3482dae2e0,beauty,4.8,413
6578,Sacramento Urgent Care,0x809ace22c1a32fbb:0x245e85bafd54b83,health,3.6,121
6579,Ttobongee Chicken,0x809ad7289df60045:0xaf7450c5c73589a3,restaurant,5.0,3
6581,Capitol City Towing,0x809ac4dd16f9974b:0x9cca5d45e6b82396,auto,4.8,388
6582,Stephan's Auto Haus,0x809ad04e753bfb93:0xb4d5f6ed439db9ca,auto,4.8,33
6583,Choice Fashion,0x809ade25a4fc72d5:0xcc0879afaf4ffcb6,retail,4.1,8
6585,R U Tan,0x809ad0c3b5cc338d:0xc7a9feb32254e969,beauty,4.1,25
6586,Elk Grove Bike Shop,0x809ac76cc55832bd:0xab31228e988c7b6,retail,3.7,103
6589,Elk Grove Cyclery,0x809ac76af9472d45:0x58dd003cac823d68,retail,4.1,48
6590,Sac Valley Home Theater,0x809ac5b5a778c37f:0xf61c9c4c54930298,retail,5.0,2
6592,EMB Entertainment,0x809acf7baf7382a1:0x595acdc16c4f17e1,recreation,4.3,1
6593,Walgreens,0x809ad1ca33713c67:0xb6495f8f1072472d,health,2.9,28
6595,Capital Gas Mart,0x809ad6ae0ce8093d:0x6455446eb9b722f1,auto,3.8,63
6596,Vandelay Hair Industries Midtown,0x809ad0dd06b7f8f7:0x184fcfbcba7df39f,beauty,5.0,16
6597,Famous Footwear,0x8084d15391df9279:0x97bfc7c285dbc9c5,retail,4.3,85
6598,T-Mobile,0x8084d12e3920e935:0x3b5bfd71da6e10d9,retail,4.0,78
6601,Shiekh,0x809ada1e8ef9142f:0x57f28c978acece5e,retail,4.1,38
6602,Valley Oak Park,0x809adb7872811be5:0x709b24feea8c8ca7,recreation,4.5,38
6603,T4 Natomas,0x809b29df1c179113:0xdd6abbae88a13361,restaurant,4.4,148
6606,Tacos La Piedad Mexican Food,0x809ad779d74d1177:0x7168843402658fd6,restaurant,4.4,28
6607,Morton Golf Sales,0x809ad99f94f1f583:0x6baa454fa9271a8e,retail,4.9,108
6609,Western Feed & Pet Supply Inc,0x809add8835891461:0x1ef98660723f42f,retail,4.5,38
6611,Roosters Breakfast and Mimosas,0x809adb29dd812a63:0x55aaf76459694a91,restaurant,4.3,78
6612,Pho Tasty,0x808529dd4dc45df1:0x5aaeebf54115c7a9,restaurant,4.0,8
6613,Postmarks,0x80852bb8dd58f2db:0x57cef4b4e2cf7615,retail,5.0,13
6615,85°C Bakery Cafe,0x809adb318296a233:0x84a393b6bcb62c4a,restaurant,4.4,138
6617,T B Hair & Nail,0x809adae67b8f692f:0x982978f6ea807236,beauty,4.4,9
6618,Turner Volvo,0x809ada34f6096cd5:0x267b4ec11df8bd18,auto,2.8,4
6620,El Cora Birria | Estilo Tijuana,0x809ac523c3259ae3:0x99dabff62e9d453f,restaurant,4.5,97
6621,Harrold Ford Service,0x809adb0986d63243:0xdd1754f145f32011,auto,4.5,14
6623,Overstock Outlet US,0x809ad1d42e2917e1:0xc7c58398e3c1b35f,retail,4.4,118
6627,Fiattos Pizzeria,0x8084d11ed5513c15:0xcf385ccb0baded62,restaurant,3.9,33
6628,Crepeland,0x8084d17bd1a377a5:0x3a8a29f0d0706453,restaurant,4.3,28
6629,L & L Hawaiian Barbecue,0x8084d1b9ed6a710d:0x3b45357a445fe57b,restaurant,4.3,13
6631,American Lube,0x809ac5882f2c3203:0x8b4634c9334b4fd3,auto,4.5,47
6632,Lollicup,0x809acf916c28527b:0xfc08ceef8993e9c4,restaurant,3.8,12
6633,T-Mobile,0x809acfbf24d2497b:0x2d9a66a688a7ef83,retail,4.0,8
6634,Claim Jumper Restaurants,0x809ad0d5fe4ce459:0x76a96f2fa0909bbc,restaurant,4.1,1257
6637,United Petroleum,0x809add1e1f8730bd:0x1e753488ea03f0de,auto,3.8,58
6639,Glen William Market,0x809ad98267e149f9:0x9927ac3a98917ae4,retail,4.9,16
6641,Release the Pain,0x809ad0b95f79ef3b:0x646dbfd412f22057,health,4.6,48
6643,Jos. A. Bank,0x809ae5060bb48dc7:0xa81fe254250ea8cf,retail,4.1,16
6644,CRAZY RAVENS PUMPKIN PATCH,0x809abc7891a7e861:0x6c3dae6f1dfc3bf7,recreation,4.1,38
6645,West Coast Tires & Auto Center,0x809b1f72902c81a1:0x2ecfc5bfc8539bdf,auto,4.2,27
6646,Kaiser Permanente Elk Grove Promenade Medical Office,0x809ab8a4a810477d:0x94c688d1b57b7298,health,4.3,38
6649,Furniture Town,0x809ad709d43ebb11:0xfa0b4bd67581282f,retail,4.0,58
6655,Mobil,0x8084d0dffe7b14e7:0x9f1657cced916308,auto,4.5,18
6658,American Auto Care & Tire,0x809ad991f2e8b531:0xf661a121ce3fe9af,auto,4.5,88
6659,Registration Express Group MACK - SACRAMENTO,0x809ac59396890a47:0xf3aaa3ff0cb99d13,auto,4.5,78
6662,Diaz Auto Body & Frame,0x809ad047467b257b:0x22e94b9b1ba8a99,auto,4.8,13
6664,Muffler Express,0x809ad40356647459:0xb8b3cb0e92ac44d9,auto,4.7,58
6667,Sacramento Radiator Sales & Service,0x809acfe7bc29f6cb:0x880fec3fbc810c2a,auto,4.7,16
6668,Haggin Oaks Market,0x809ad9beb6f85e57:0xa39f367109f3438e,grocery,3.8,15
6669,Sonny's Barber,0x809ad745103f117f:0xae193aca8ad866f0,beauty,4.5,25
6670,Hock Farm Craft & Provisions,0x809ad0d82c063409:0xef35b958520ee7b2,restaurant,4.4,78
6671,Los cuates birrieria y mariscos,0x809ad17cb73cd03d:0x68335eab6bd82a16,restaurant,4.6,27
6672,7-Eleven,0x809ad9899f9c83a7:0x1ac675d1f2be765c,auto,2.7,24
6682,Nailworks & Spa,0x809adbda437bd499:0xe64d5f3915155708,beauty,4.2,88
6683,Quest Diagnostics Sacramento Q Street - Employer Drug Testing Not Offered,0x809ad0ed3f4830fd:0xbff5c208eaf5ba60,health,2.8,33
6684,Union Gospel Mission Sacramento,0x809ad6da2e54e991:0xc49fb47a3c02d819,retail,3.8,38
6687,Sacramento Heart & Vascular Medical Associates,0x809adaf5c3042ba5:0xa8fa60270ec09613,health,3.5,8
6693,Golden Nail,0x809ad0ff8e3e6c07:0x15e73c17f70cb865,beauty,3.9,36
6694,Pretty Nails Salon INC.,0x809ade3065342aa3:0x866e9b53c9412e75,beauty,3.9,77
6697,Next Accessories | Sunrise Mall,0x809ade25a5789177:0x5f4254b104c3f44f,retail,5.0,2
6701,Tires 4 Less,0x809acfe9111c726b:0x701e497f278c611,auto,4.2,126
6702,9Round Fitness,0x809b29def5b945dd:0xade7393f4ad4a9d9,recreation,5.0,65
6703,Memphis Southern Kitchen,0x809ada1ed1438ba1:0xba7be4c97c95fb6b,restaurant,3.2,58
6705,Discovery Furniture,0x809acf9003355dd9:0xc51e1e5184b5737a,retail,3.9,18
6706,Community and Athletic Center,0x809ac60aa69b8e85:0x773b7eb84f3f9006,recreation,4.6,8
6711,Sterling Hotel by Wedgewood Weddings,0x809ad0d68bf39aeb:0x4150238a4e10649b,recreation,4.4,67
6712,Royal Tint,0x809ae78a98c0bab7:0xbe00b585464f6df3,auto,4.8,98
6713,Go Transmissions,0x809ad410daffdeaf:0x554021789768802,auto,4.6,16
6716,Best Buy,0x809ade24cb735013:0x99e52d1a8915c4f3,retail,4.1,2183
6717,World Auto Tint & Detail,0x809adb7b65576461:0x1d7b8f6ae5aec0c6,auto,5.0,228
6721,Denny's,0x809add820c8b2e85:0x1e6bf59acfd05c4,restaurant,4.1,1583
6722,Sizzler,0x809adb923d98960b:0x79fbb7fafc3241c,restaurant,3.9,518
6723,CPR Cell Phone Repair Rancho Cordova,0x809add475d640f35:0xeadfa18714fa9444,retail,4.5,174
6724,SKECHERS Warehouse Outlet,0x809add1369a3784f:0x1301d6e29b033d68,retail,4.2,196
6725,Lucero's Hair Designers,0x809adb901fcae5ed:0x3163200f3ffb7807,beauty,4.2,6
6726,Ace Auto Works,0x809adad18ce7b18d:0x2a75b891e8de657d,auto,4.7,58
6732,Peek A Boo At Prevues,0x809ad0c17ffb4b93:0x4e85445f4eff8b9b,retail,4.8,58
6733,Westlake Charter School,0x809b2a1aca371167:0x829d7594d0c3418c,education,4.1,8
6735,Häagen-Dazs Honey Bee Haven,0x8085285fd33a207d:0xe55da5448f428ef2,recreation,4.5,68
6737,Motive Car Care,0x809ad8c4937ae705:0xffb2284746f2d967,auto,4.9,84
6738,Christopher & Banks,0x809ade25a5789b2d:0x163333499e555f09,retail,4.4,18
6741,Urijah Faber's Ultimate Fitness,0x809ad0c40da9e89f:0xf61563b66da73858,recreation,4.0,74
6742,Taco Bell,0x809ada1dd4cd3bcd:0x2b8dc23719e26a53,restaurant,3.7,16
6743,Maydoon Restaurant,0x809ad1bdad3fee27:0xa90c094da252e7ea,restaurant,4.6,98
6744,Budget Moving and Storage,0x809acfe8770eede3:0x15a9b76612860e28,retail,3.6,16
6745,Terri Does Desserts,0x809adbb7d3e9497f:0xe5d772dd8a4a4271,restaurant,4.4,7
6746,Zak’s Bar & Grill,0x809add64e99a26bf:0xc8504a9c5cd0a84,restaurant,4.1,116
6747,Mariachi Mexican Bar & Grill,0x809ae70ae1df9467:0xd04e186dde4e006f,restaurant,4.3,38
6748,Land Park Sandwich Spot,0x809ad054af307071:0x840a58f7beb66753,restaurant,4.5,238
6750,Pro Clips Salon,0x809ad791d334d923:0x4a3f00351d6e17fc,beauty,3.5,58
6751,Pacific Audio,0x809ade4c3a40745d:0x4628775b550f736c,auto,4.1,58
6753,Equine Sports Complex,0x809adeb4218ed23b:0xe3d6a6091a8c5428,education,4.6,5
6754,Cartech Of Sacramento,0x809adcd59be1c119:0xe1756f4f6b0b0df4,auto,4.8,17
6756,Henley Park,0x809ac356e2ccaa33:0xd34edf5f77fb72cb,recreation,4.1,38
6759,Eaton Mark H MD,0x809ada7ba60cd1bf:0xbc1b837fc64fd1e5,health,5.0,2
6764,Sola Salon Studios,0x809ad12bc2427779:0xf53660356de7a490,beauty,3.9,8
6766,Gora Aquatic Center,0x809aa2dad95e9e65:0xcd972c5626b6b52b,recreation,4.6,38
6768,HATDADDY,0x809ac5305b71729b:0xf3e6cf326ac19ae,retail,5.0,8
6769,InStyle Hair & Nails,0x80852963f52616c3:0xf426b9973b2bb8,beauty,4.6,25
6770,Round Table Pizza,0x80852964118b368f:0x9949f08947cd6c26,restaurant,3.7,38
6771,G Nail & Spa,0x80852973450c4fd7:0xec962fff3923f94,beauty,3.8,38
6772,EZ Eye Brow,0x808529637d2f41d3:0xb949f465109da832,beauty,4.6,17
6773,La Belle Hair and Nails,0x8085283ff428fc3d:0xaae339e021a40f3e,beauty,4.3,18
6774,Thai Spoon Restaurant,0x809ad63804fc34d1:0xb59597d8de61f407,restaurant,4.3,335
6775,Sally Beauty,0x809acf8e48e532d9:0x196b0780437dafbd,beauty,3.8,48
6776,Burger King,0x809ac70293c1c361:0x43f2904c52940952,restaurant,3.7,355
6777,AutoZone Auto Parts,0x809ad0e303ebcaf3:0x688e007bc61e99a6,auto,4.3,358
6778,Safeway,0x809b29e4bbd7614f:0x69365083d64b8282,grocery,4.1,2017
6782,Chando's Tacos,0x809ac74e0ff1e4fd:0x7af3ff9501125c4f,restaurant,3.7,76
6783,VALOR Training Center - Elk Grove Branch,0x809ab9de4527600d:0x830f69b9b2304ec2,education,5.0,13
6784,Oasis Dog Park,0x809ac7d7ec0f7095:0x1986f3b245ea1171,recreation,4.0,2
6786,Miles Treaster & Associates,0x809ad472a41d8e37:0x824657abea0ccf52,retail,4.8,6
6787,Premier Entertainment,0x809ada0037397119:0x8402c9210ecda07f,recreation,4.8,4
6790,Khyber Restaurant,0x809ae5c258e1d005:0xf7cbf7b751dfc8a5,restaurant,4.3,28
6791,Plank Craft Kitchen + Bar,0x809ae72e5a8475d5:0x633c62db2fac76a,restaurant,4.0,6
6793,River View Park,0x809ad5e0d3b1504f:0xae6ae028c7265d94,recreation,4.3,36
